2000,8,CHIHUAHUA,52955,9645,437,8434,417,891,10464,10719,5,21994,0,31,0,43310
2000,9,CIUDAD DE MEXICO,176747,80865,709,24300,1511,1523,28557,12977,141,107717,0,21,0,95882
2000,10,DURANGO,22012,4503,268,4584,185,669,4383,5934,21,6236,0,0,0,17509
2000,11,GUANAJUATO,52929,8041,219,9650,204,1093,9098,18113,8,14753,0,10,0,44888
2000,12,GUERRERO,33582,12144,1399,3971,494,1830,4799,11818,42,10622,0,6,0,21438
2000,13,HIDALGO,16760,4700,115,2706,298,468,4037,4187,6,5057,0,1,0,12060
2000,14,JALISCO,85984,15191,486,12468,552,3300,13704,21703,27,34174,0,56,0,70793
2000,15,MEXICO,190220,80455,2726,15147,2206,6000,40343,52370,65,74078,0,11,0,109765
2000,16,MICHOACAN,24334,5603,487,3953,239,1248,4824,4813,29,9217,0,11,0,18731
2000,17,MORELOS,28199,8749,352,3432,220,638,3791,10225,35,9857,0,1,0,19450
2000,18,NAYARIT,9350,3042,121,843,149,302,1835,2280,7,3932,0,2,0,6308
2000,19,NUEVO LEON,57284,12916,123,8356,247,497,19910,5308,2,22954,0,10,0,44368
2000,20,OAXACA,31870,8674,1292,5579,334,1941,7414,11076,10,5516,0,0,0,23196
2000,21,PUEBLA,54340,13362,573,9816,759,1653,11417,13613,17,17040,0,25,0,40978
2000,22,QUERETARO,15739,2709,62,1226,153,326,2521,5035,5,6473,0,0,0,13030
2000,23,QUINTANA ROO,22757,7082,245,3886,291,409,3365,5521,3,9282,0,0,0,15675
2000,24,SAN LUIS POTOSI,48442,10189,254,11132,408,543,9601,17589,1,9167,0,1,0,38253
2000,25,SINALOA,21013,5064,501,2601,168,1100,3992,4084,30,9017,0,21,0,15949
2000,26,SONORA,21429,6546,194,3499,268,726,4702,5847,38,6316,0,33,0,14883
2000,27,TABASCO,38275,14549,210,4467,270,410,8043,16326,0,8759,0,0,0,23726
2000,28,TAMAULIPAS,42686,7613,221,4979,363,727,6663,14688,13,15247,0,6,0,35073
2000,29,TLAXCALA,5579,1439,280,563,248,430,910,1699,0,1729,0,0,0,4140
2000,30,VERACRUZ,57750,14346,465,10556,1047,1430,13065,18030,4,13616,0,2,0,43404
2000,31,YUCATAN,44105,8000,26,8080,232,183,6935,22037,0,6632,0,6,0,36105
2000,32,ZACATECAS,12640,3453,96,2621,144,305,2656,3076,4,3828,0,6,0,9187
2001,1,AGUASCALIENTES,11012,1481,22,2675,64,154,1818,2646,0,3655,0,0,0,9531
2001,2,BAJA CALIFORNIA,105764,51963,456,17065,553,456,13431,27289,25,46934,0,11,0,53801
2001,3,BAJA CALIFORNIA SUR,13021,1697,25,2490,69,79,1530,3077,2,5774,0,0,0,11324
2001,4,CAMPECHE,4061,718,52,733,107,126,438,1744,2,910,0,1,0,3343
2001,5,COAHUILA,29426,6499,118,5528,143,370,5981,8276,0,9126,0,2,0,22927
2001,6,COLIMA,4815,1095,56,832,87,149,840,1776,1,1129,0,1,0,3720
2001,7,CHIAPAS,34878,10696,1252,6649,538,1962,5865,12268,30,7551,0,15,0,24182
2001,8,CHIHUAHUA,61610,11079,480,7493,558,985,11530,15473,2,25543,0,26,0,50531
2001,9,CIUDAD DE MEXICO,171469,73193,807,23133,1221,1694,24085,19168,148,101973,0,47,0,98276
2001,10,DURANGO,21841,4716,321,4587,195,529,3952,6451,9,6118,0,0,0,17125
2001,11,GUANAJUATO,63843,10764,233,13225,269,966,11783,20266,8,17320,0,6,0,53079
2001,12,GUERRERO,30530,11125,1255,4231,396,1661,4595,10665,44,8935,0,3,0,19405
2001,13,HIDALGO,21881,5417,148,3339,372,480,4797,7248,4,5641,0,0,0,16464
2001,14,JALISCO,94905,17891,488,13401,662,3224,15309,24196,14,38081,0,18,0,77014
2001,15,MEXICO,209480,89785,2862,18502,2299,6044,42350,54999,76,85177,0,33,0,119695
2001,16,MICHOACAN,26648,5680,475,4856,251,1351,5591,4517,30,10049,0,3,0,20968
2001,17,MORELOS,33815,9877,193,4367,232,454,4704,13428,22,10607,0,1,0,23938
2001,18,NAYARIT,9662,3120,127,817,116,290,1771,2354,7,4306,0,1,0,6542
2001,19,NUEVO LEON,61887,13025,140,9223,254,568,18357,5576,4,27897,0,8,0,48862
2001,20,OAXACA,39544,9750,1311,5495,194,1665,7645,16932,2,7609,0,2,0,29794
2001,21,PUEBLA,59764,14086,502,12164,669,1527,12570,12987,11,19819,0,17,0,45678
2001,22,QUERETARO,18943,3261,86,3859,191,382,3080,4062,1,7368,0,0,0,15682
2001,23,QUINTANA ROO,22685,4584,252,4345,286,500,2985,5097,12,9459,0,1,0,18101
2001,24,SAN LUIS POTOSI,46160,10224,195,10527,422,418,8564,16762,6,9461,0,0,0,35936
2001,25,SINALOA,19937,4839,551,2378,169,1132,3724,3807,25,8693,0,9,0,15098
2001,26,SONORA,17391,5248,185,3161,250,756,3852,4571,5,4782,0,14,0,12143
2001,27,TABASCO,37986,13076,169,4469,232,333,7187,17212,0,8553,0,0,0,24910
2001,28,TAMAULIPAS,45952,8448,165,5039,450,580,7240,15687,7,16943,0,6,0,37504
2001,29,TLAXCALA,5050,1498,352,513,234,490,839,1254,0,1718,0,2,0,3552
2001,30,VERACRUZ,58838,15051,467,10957,1153,1398,12489,18347,7,14484,0,3,0,43787
2001,31,YUCATAN,43052,8003,16,8240,204,162,7283,20613,0,6544,0,6,0,35049
2001,32,ZACATECAS,12485,3024,94,2818,131,300,2598,3068,1,3560,0,9,0,9461
2002,1,AGUASCALIENTES,11990,1640,26,3344,55,172,2029,3025,2,3325,28,2,8,10350
2002,2,BAJA CALIFORNIA,99883,47312,466,16900,609,466,12731,24991,22,44149,0,15,0,52571
2002,3,BAJA CALIFORNIA SUR,13663,1760,28,2794,91,67,1560,3209,0,5902,40,0,0,11903
2002,4,CAMPECHE,2910,524,52,460,105,153,264,1149,0,672,82,1,24,2386
2002,5,COAHUILA,27119,5137,131,6323,191,353,4826,7200,2,8146,73,3,2,21982
2002,6,COLIMA,4867,1027,45,952,70,119,772,1738,1,1188,12,1,14,3840
2002,7,CHIAPAS,35605,10738,1056,8139,645,1855,5901,10966,12,7394,515,6,172,24867
2002,8,CHIHUAHUA,63043,10490,528,7999,548,982,11114,17795,4,24236,309,37,19,52553
2002,9,CIUDAD DE MEXICO,178090,69206,748,29486,1298,1759,25944,23188,144,96181,0,90,0,108884
2002,10,DURANGO,16535,2604,232,4200,132,389,2204,4190,9,5236,165,1,9,13931
2002,11,GUANAJUATO,62973,10521,208,14686,331,1103,12355,16307,11,17872,292,16,0,52452
2002,12,GUERRERO,29791,10123,1035,4969,422,1443,4755,10127,28,7925,100,3,19,19668
2002,13,HIDALGO,21962,5656,129,4322,321,452,5264,6257,4,5081,139,0,122,16306
2002,14,JALISCO,96196,24362,431,18745,797,1634,15122,23374,16,35930,466,8,104,71834
2002,15,MEXICO,218666,85950,2870,22757,2533,6041,43306,64069,82,79374,473,31,0,132716
2002,16,MICHOACAN,27444,5306,428,6071,255,1254,5344,4327,24,9954,203,12,0,22138
2002,17,MORELOS,31869,9311,226,5361,294,466,4551,11606,6,9430,94,9,52,22558
2002,18,NAYARIT,6411,1955,117,813,95,196,966,1416,11,2753,116,2,43,4456
2002,19,NUEVO LEON,57299,12030,124,13024,362,533,12941,4659,3,25589,161,20,7,45269
2002,20,OAXACA,35109,9412,1427,6716,317,1780,6831,11974,6,7333,141,11,0,25697
2002,21,PUEBLA,60627,15295,463,12377,696,1527,12572,12045,12,21057,137,30,174,45332
2002,22,QUERETARO,19667,3421,71,4419,210,367,3181,3827,1,7562,98,2,0,16246
2002,23,QUINTANA ROO,24631,5666,194,5459,419,563,3692,5143,0,9294,41,7,13,18965
2002,24,SAN LUIS POTOSI,42811,9252,245,10034,404,431,7547,16425,2,7967,0,1,0,33559
2002,25,SINALOA,19911,4730,485,2738,204,1096,4177,3703,12,7759,217,5,0,15181
2002,26,SONORA,16831,4444,165,3999,223,644,3528,4031,7,4332,61,6,0,12387
2002,27,TABASCO,38493,13069,141,5211,277,274,7110,16720,0,8586,315,0,0,25424
2002,28,TAMAULIPAS,45799,9170,184,5216,561,524,7633,14606,4,17081,166,8,0,36629
2002,29,TLAXCALA,5378,1459,309,740,225,486,854,1214,0,1780,66,2,11,3919
2002,30,VERACRUZ,62522,16034,450,14263,1209,1446,13640,17542,10,13754,504,2,152,46488
2002,31,YUCATAN,46780,8946,30,9932,293,264,5591,23881,0,6790,29,0,0,37834
2002,32,ZACATECAS,14602,3113,104,3751,180,305,2932,2846,0,4391,168,13,16,11489
2003,1,AGUASCALIENTES,12170,1704,21,3295,57,171,2040,2719,0,3848,31,1,8,10466
2003,2,BAJA CALIFORNIA,96139,46244,479,14034,602,479,12641,23960,20,44368,0,35,0,49895
2003,3,BAJA CALIFORNIA SUR,13300,1741,24,2818,108,61,1560,3406,0,5288,59,0,0,11559
2003,4,CAMPECHE,2203,396,55,231,109,145,146,998,1,496,46,0,31,1807
2003,5,COAHUILA,28228,5263,116,6343,222,370,4630,7878,0,8692,83,6,4,22965
2003,6,COLIMA,5022,995,34,969,78,128,768,1789,2,1264,9,3,12,4027
2003,7,CHIAPAS,34832,10169,921,7870,450,1873,5651,10817,13,7490,436,8,224,24663
2003,8,CHIHUAHUA,60166,9314,471,9564,602,905,9530,13628,6,25556,310,65,0,50852
2003,9,CIUDAD DE MEXICO,172827,67901,715,27063,1316,1635,25023,22031,136,95471,0,152,0,104926
2003,10,DURANGO,12537,1640,216,3861,113,315,1120,2371,11,4608,122,4,12,10897
2003,11,GUANAJUATO,60941,8244,213,14967,313,944,10921,14746,4,18768,267,11,0,52697
2003,12,GUERRERO,29354,7734,808,4299,495,1284,4311,13288,23,5562,48,7,37,21620
2003,13,HIDALGO,24680,6155,113,4784,292,348,5473,8008,6,5496,138,1,134,18525
2003,14,JALISCO,91587,17302,424,17901,786,1460,12566,24171,13,34110,447,19,114,74285
2003,15,MEXICO,218326,84802,2741,23366,2222,6000,44945,63235,80,78014,444,20,0,133524
2003,16,MICHOACAN,27031,4978,440,5730,291,1232,4739,4167,20,10619,224,9,0,22053
2003,17,MORELOS,31529,8785,173,5455,289,487,4741,12117,10,8328,88,2,12,22744
2003,18,NAYARIT,5676,1366,95,1322,81,183,949,1482,1,1569,67,0,22,4310
2003,19,NUEVO LEON,52151,10270,135,10406,332,524,10368,4417,5,25882,183,24,10,41881
2003,20,OAXACA,40761,10574,1571,7900,412,1952,7676,14464,6,8168,179,4,0,30187
2003,21,PUEBLA,64752,14193,488,13706,791,1489,12873,14179,9,21397,148,10,150,50559
2003,22,QUERETARO,20441,3193,71,4865,181,371,3274,4148,1,7520,80,1,0,17248
2003,23,QUINTANA ROO,26127,6062,228,5941,359,529,4498,5543,0,9218,28,6,5,20065
2003,24,SAN LUIS POTOSI,44357,8348,121,11561,402,291,7643,15579,1,8565,223,0,92,36009
2003,25,SINALOA,20391,4793,482,2558,176,1121,3982,3752,14,8607,166,15,0,15598
2003,26,SONORA,16185,4275,203,3515,218,653,2799,4541,8,4372,53,26,0,11910
2003,27,TABASCO,39747,13016,150,5282,272,315,7676,17543,0,8403,256,0,0,26731
